bus_id,vector
SuQpsHxcxCAB8kxPEIXiBg,"[-0.4906422197818756, -0.1106882244348526, 0.16933000087738037, 0.2479797899723053, 1.148667573928833, -0.21484556794166565, -0.21089358627796173, 1.0015617609024048, 0.23503777384757996, -0.5034502148628235, -0.12408851832151413, -0.12323985993862152, -0.08722896873950958, -0.3305775821208954, -0.41007012128829956, -0.20434416830539703, 1.0316437482833862, -0.24128910899162292, -0.024321462959051132, -0.9474050998687744, 0.6070485711097717, 0.23431317508220673, 0.10852864384651184, 0.0911775454878807, 0.8387267589569092, 0.23636436462402344, -0.321166455745697, -0.9392756819725037, -0.33306506276130676, -0.27201536297798157]"
SvTGVH4ZLuIsQCqoul3utQ,"[0.7326082587242126, 0.15736600756645203, -0.8209764957427979, -0.22560931742191315, -0.1514521986246109, 0.08458998054265976, 1.1978626251220703, 0.3473791182041168, 0.07712879776954651, -0.257615327835083, 0.5230963826179504, 0.12688879668712616, 1.2535076141357422, -0.6966415047645569, -0.7374246120452881, -1.5256096124649048, -0.41582632064819336, -0.8696842193603516, 0.29096299409866333, -1.9788607358932495, -1.0735149383544922, 0.6102431416511536, -0.2545146644115448, 0.27023211121559143, -0.30671989917755127, -2.007784843444824, 1.3300449848175049, -1.3349573612213135, -0.45918160676956177, -1.0205247402191162]"
SvxSoyZn0WW0c7bFLIYfMA,"[-0.1548391878604889, -0.40443480014801025, -0.07828812301158905, 0.4366244673728943, 0.41461294889450073, -0.5025981664657593, -0.12976203858852386, -0.5228673219680786, 0.1395334154367447, -0.1615382879972458, -1.1205251216888428, 0.029967714101076126, 0.24510455131530762, 0.5542634129524231, 0.7409225106239319, 0.5191566348075867, 0.16603265702724457, -0.003325644414871931, -0.17871280014514923, -0.3701092600822449, -0.05216577276587486, -0.642358660697937, -0.43110841512680054, 0.729312539100647, -0.1898692101240158, 0.23391206562519073, 0.3419868052005768, -0.3572145700454712, -0.3663548231124878, -0.10179013013839722]"
T0sMsXt_e4fBQXd8PP-YnA,"[1.4417718648910522, -0.18461737036705017, -0.367733895778656, -0.06417114287614822, 0.4575372040271759, 0.04562434181571007, 0.3698236346244812, 0.23843888938426971, -0.5633662343025208, -0.8014476895332336, -0.5214777588844299, -0.1762055903673172, -0.34561318159103394, -0.6900203227996826, 0.0990137979388237, -0.32430368661880493, 0.018713127821683884, -1.6269475221633911, -0.14638583362102509, -1.3129065036773682, -0.9851534366607666, 0.7329729199409485, 0.6363922953605652, -0.5945188999176025, -0.16763682663440704, -1.0538349151611328, 0.3389953672885895, -2.0920255184173584, 0.7932119965553284, -1.910056471824646]"
T4IScPfP4ywj_dZAqWpxKg,"[-0.32778510451316833, -0.3368935286998749, 0.24775995314121246, 0.6111880540847778, 0.47413358092308044, -0.14163856208324432, -0.3446228504180908, 1.0526387691497803, 0.19361139833927155, -0.8948084115982056, -1.5126806497573853, -0.9318030476570129, -0.5693092942237854, 0.8736528158187866, -0.14154809713363647, -0.15232983231544495, 0.4614343047142029, -0.4453042447566986, 0.033519480377435684, -0.12275771051645279, 0.31567004323005676, -0.13403622806072235, 0.6195095181465149, -0.09614325314760208, 1.4802500009536743, 0.5022318959236145, -0.2275158315896988, -0.588542103767395, -0.36106550693511963, 0.09361322224140167]"
T58EFOGQQiIDueXROPf0qg,"[0.4181181788444519, 0.4634288549423218, -0.6557164788246155, -0.18317283689975739, 0.5291584730148315, -0.029427018016576767, 1.414490818977356, 1.5200402736663818, 0.07649298012256622, -1.418553352355957, -0.8612193465232849, 0.3301849961280823, 0.7623308897018433, -0.1230219155550003, -1.5707151889801025, -1.6235707998275757, 0.16354092955589294, -0.47211548686027527, -0.349650502204895, -1.0716426372528076, -0.6550164818763733, 0.6392218470573425, -0.7756100296974182, 0.1515016108751297, 0.6041814088821411, -0.6989424228668213, 0.14842954277992249, -0.5960768461227417, 0.5753985643386841, -0.024057140573859215]"
T7TuM9fYi_QIYC3ipg7CzQ,"[2.074554920196533, -0.3563012480735779, -0.8078047633171082, 0.11768081039190292, 0.0659102126955986, 0.0160101056098938, 1.6569314002990723, 0.6330314874649048, -1.1792174577713013, 0.4528968632221222, -0.386033296585083, -0.6077435612678528, 1.599007487297058, -0.9349444508552551, -0.1165950819849968, -1.7826368808746338, 1.3739962577819824, 0.06036188825964928, -0.07314682751893997, -1.8473587036132812, 0.20810259878635406, 0.7818512320518494, -0.13599175214767456, 0.34045565128326416, -1.3257280588150024, -2.64570689201355, 1.227311611175537, -0.47204700112342834, 0.5432612299919128, -0.7521601915359497]"
T8aBZQSMspreqNZoV8cCgw,"[0.8449854850769043, 0.5161389708518982, -0.25046414136886597, 0.6498104333877563, 1.2509560585021973, 1.1195040941238403, 0.6789480447769165, 1.612261414527893, -0.09077013283967972, -0.04259184002876282, -1.6688647270202637, -0.771271824836731, 1.0506528615951538, -0.09767164289951324, -1.750190019607544, -1.1701414585113525, -0.7486714720726013, 0.35993701219558716, 0.3530745804309845, -1.310662865638733, -1.3376096487045288, -0.7484316825866699, -1.5421305894851685, -1.3621383905410767, 0.014552716165781021, -1.6015162467956543, 0.6315661072731018, -0.6820588707923889, 0.4737558960914612, 0.1789919137954712]"
TEXUVhF-G_v2Sxwqti8HQA,"[0.17249652743339539, -0.4071282148361206, 0.09888168424367905, 0.05863650515675545, 0.3204925060272217, -0.4099087417125702, -0.2549144923686981, 0.32795271277427673, 0.9103137850761414, -0.24619604647159576, -0.42557182908058167, -0.3549148440361023, 0.5175347924232483, 0.5110080242156982, -0.36174893379211426, 0.31708279252052307, 0.8668877482414246, -0.1287282407283783, -0.04216060787439346, -0.5276110172271729, 0.5775901079177856, -0.6649400591850281, -0.4114360213279724, 0.7235913872718811, 0.34662115573883057, -0.42598867416381836, 0.2886049151420593, -0.5164027810096741, -0.37393224239349365, -0.22813941538333893]"
THC1S01liu8wIeg2ienLiw,"[0.524443507194519, -0.568313479423523, 0.1119007021188736, -0.7667688727378845, -0.04201383516192436, -0.16157454252243042, -0.10763669013977051, 0.369467169046402, 0.816442608833313, -0.21013076603412628, -0.2557837665081024, -0.5974083542823792, 0.4545324146747589, 0.00350658199749887, -0.6604728698730469, -0.6498005390167236, 0.6420166492462158, -0.7981594800949097, -0.18755565583705902, -0.5965644121170044, 0.7636854648590088, 0.3997557461261749, 0.7994377017021179, -0.38721850514411926, 1.381247878074646, 0.7122381329536438, -0.14957362413406372, -0.6154106855392456, -0.51800137758255, 0.10548049211502075]"
TJo2BNnHBUcGKenVSmiXmg,"[1.2899749279022217, -0.15173661708831787, -0.9517546892166138, -0.09166357666254044, 0.6916204690933228, 0.3515377342700958, 0.4795500934123993, 0.9875184893608093, -0.3811115026473999, 0.6503188014030457, -0.6782271862030029, -1.5356308221817017, 0.8653959631919861, 0.5618411302566528, -0.3523502051830292, -0.03802607208490372, -1.6485276222229004, -2.0506529808044434, 0.6407503485679626, -0.7763590812683105, -0.5330185294151306, 0.34894832968711853, 0.4754151999950409, 0.621561586856842, -0.8754321336746216, -1.2034885883331299, -1.8503565788269043, -1.3862919807434082, 0.8407741785049438, 0.32944586873054504]"
TMSLVs3BSutzuPZAD6jEUA,"[0.5920021533966064, -0.4299786388874054, -1.2652041912078857, -0.30945253372192383, 0.2597886621952057, 0.20392152667045593, 0.49742797017097473, -0.5618507862091064, 0.5217702984809875, -0.39499685168266296, -0.07129433006048203, 0.5753516554832458, 0.12395843863487244, -0.573819637298584, -0.08640232682228088, -1.0646947622299194, 0.12293412536382675, -0.3480753004550934, -0.42080745100975037, -1.182569980621338, 0.46034660935401917, 0.7152747511863708, 0.8018461465835571, -0.7230281233787537, -1.1121102571487427, -1.7184678316116333, 1.2451550960540771, -0.37075528502464294, 0.24099527299404144, -0.1392662525177002]"
TOd2b75ZS2Czf9ywzHr_iQ,"[1.3581483364105225, -0.06825708597898483, -1.414828896522522, 0.5538634061813354, 0.47279635071754456, 0.7573651671409607, 0.9567400813102722, 1.4950791597366333, -0.2078627049922943, -0.5439342856407166, -0.07755146920681, 0.278136283159256, -0.5550788640975952, 1.0681227445602417, -0.24175222218036652, 0.47432324290275574, -1.4683973789215088, -1.9260507822036743, 0.09796039015054703, -0.48928728699684143, -0.9109259247779846, -0.19578701257705688, -0.1757289171218872, -0.2526167035102844, -0.16214406490325928, -0.07587578892707825, -0.9498227834701538, -1.5140876770019531, 0.07581302523612976, -0.15196934342384338]"
TPGX7BhNG2CX3DV54Pt34g,"[-0.2378426343202591, -0.36771655082702637, 0.28515055775642395, 0.08172889798879623, 0.36456868052482605, 0.5323204398155212, -0.7356249690055847, 0.06321930885314941, 0.8306218385696411, 0.08529291301965714, -0.275295615196228, -0.34235721826553345, 0.5313194990158081, -0.4676130712032318, 0.04498188570141792, -0.2083379328250885, 0.35240814089775085, -0.11738814413547516, 0.18240894377231598, -0.6341816782951355, 0.6812295913696289, 0.15326499938964844, 0.6812850832939148, -0.7443864941596985, 0.520912766456604, 0.23927266895771027, 0.4322725832462311, -1.1573946475982666, -0.2804912328720093, -0.289868026971817]"
TQg3tu8U3x8OaC2R4KKh7g,"[-0.12392466515302658, -1.600390076637268, -0.28749045729637146, 0.5476589798927307, -0.0877731665968895, 1.0949592590332031, 0.9115948677062988, -0.6040065288543701, 0.07520750164985657, 0.9136509299278259, -0.25820934772491455, 1.3633580207824707, 0.2640570104122162, 0.7134187817573547, 0.8091331720352173, 0.19408397376537323, -0.14299069344997406, 0.3724348545074463, 0.5189923644065857, -0.24841293692588806, 0.499837726354599, 1.0080887079238892, 0.9610773324966431, 0.10690663754940033, 0.22390078008174896, 0.18553000688552856, -0.4481159746646881, -0.10091415792703629, 0.636293351650238, 1.3086813688278198]"
TUp3wPxtUTEU_yzjA9Vv6Q,"[0.4703678786754608, -0.06560271233320236, -0.4207896590232849, -0.6805110573768616, -0.06216852366924286, -0.4563007056713104, -0.24281975626945496, -0.21212436258792877, -0.09862948209047318, 0.6495801210403442, 0.506098210811615, 0.06491442769765854, 0.9532355070114136, -0.29311367869377136, 0.1282830834388733, -0.9253827333450317, 0.684198260307312, -0.1818365752696991, 0.774013102054596, -2.002030849456787, -0.18197806179523468, 0.7157268524169922, 0.747683048248291, -0.9795766472816467, -0.5920706391334534, -0.20858903229236603, 0.7161453366279602, -1.4799762964248657, -0.20013627409934998, -0.8072074055671692]"
TVqeUn37-xg-1IAS4FTuaA,"[1.5026566982269287, -0.7711474895477295, -1.2928661108016968, 0.5303135514259338, 0.9688801169395447, 0.3387737572193146, 1.19942307472229, 1.2276959419250488, -1.1329864263534546, 0.2899688482284546, -1.0086060762405396, 0.6125365495681763, -0.6542975306510925, -0.35277649760246277, 0.6030494570732117, -0.9993290305137634, 0.007537387777119875, -1.1456207036972046, -0.4167066514492035, -0.8816701173782349, -1.7404229640960693, 0.9672313928604126, 0.5818197727203369, 0.045375995337963104, -0.6549696922302246, -0.40750789642333984, -0.6798012256622314, -1.0774680376052856, 0.8105805516242981, -1.192987322807312]"
TWcilg9o0HMAnXvMNwfXRg,"[0.8264127373695374, 0.3543725907802582, -0.8607454895973206, -0.1335788071155548, -0.5375660061836243, 0.4260733127593994, 1.2303417921066284, -0.4324631094932556, 0.009505677036941051, -1.18543541431427, 0.95794278383255, 0.6968235969543457, -0.025995219126343727, 0.8093710541725159, -0.08219302445650101, -0.24218398332595825, -0.32851824164390564, -1.3538727760314941, -0.2137482911348343, -1.110548496246338, -0.5159383416175842, -0.2523043751716614, 0.8707680702209473, -1.3981761932373047, -0.26819896697998047, 0.4071349501609802, -1.4130771160125732, -1.2907947301864624, -0.7674758434295654, -1.3227849006652832]"
ThIpnUgWVt94YDoFiVrKaQ,"[0.6518028378486633, -0.26804614067077637, 0.48269110918045044, 0.0941779762506485, -0.3527916967868805, -0.39607754349708557, -0.07925599813461304, -0.6757414937019348, 0.20539438724517822, -0.5008586645126343, 2.0356905460357666, 0.6248952746391296, -0.4495168626308441, 2.0909531116485596, -1.2366005182266235, -0.13969668745994568, 1.530634880065918, -1.5165488719940186, -1.0795701742172241, -1.7159686088562012, 0.2608787715435028, 0.7395318150520325, -0.5475189685821533, -1.5069280862808228, 0.6371824741363525, -0.5389809012413025, 1.1145588159561157, -0.4447050392627716, -0.5886557698249817, -0.23232482373714447]"
Tiu3iRXMlzEEI6Epp3I8lg,"[-0.9315459728240967, -0.3019932806491852, 0.2818247079849243, 0.019161703065037727, 1.6398130655288696, -0.6175026893615723, -0.08258897811174393, -0.1890207827091217, 0.21937377750873566, 0.4160449206829071, -0.10305163264274597, -1.3263280391693115, 0.9498438239097595, -0.21847718954086304, -0.20082059502601624, -0.5057647824287415, 0.9322490096092224, -0.5728352069854736, 0.39899349212646484, -0.7590211629867554, 0.4791845679283142, 0.1088784709572792, -0.3101292848587036, -0.2703072130680084, 0.8873225450515747, 0.7741250395774841, -1.4289381504058838, -0.1667792648077011, -0.48367056250572205, -0.31902751326560974]"
TjKE1Ji-XAdYDlxYMKvZAw,"[-0.6469146013259888, -1.1733201742172241, 0.6658931374549866, 0.695566713809967, 0.8464071154594421, -0.7674914598464966, -0.13509085774421692, 0.9045498967170715, 0.656873345375061, 0.6574433445930481, -0.4722861349582672, 0.5076743960380554, -0.2665500342845917, -0.3084908723831177, -0.39279836416244507, -0.552261233329773, 0.0027615418657660484, -0.24773547053337097, -0.16015036404132843, -0.4021701216697693, 0.10052420943975449, 0.5141043663024902, 1.361883282661438, -0.06115340068936348, 0.15519745647907257, -0.3157217502593994, 0.3249451220035553, -0.8656193017959595, 0.3887444734573364, -0.3286745250225067]"
TpxCGW68bkqS5T0wnurOfw,"[1.0717356204986572, -1.2420904636383057, -1.4980616569519043, 0.5540469884872437, 0.20314420759677887, -0.45036888122558594, -0.030657442286610603, 1.1204503774642944, 1.076096773147583, -0.10293062776327133, 0.3920920789241791, -1.9368937015533447, 1.1589082479476929, 0.3245053291320801, -1.8053532838821411, -1.4829039573669434, 0.3298381567001343, -1.0393686294555664, -0.5782614946365356, -1.0534292459487915, -0.2231629192829132, -0.3421831429004669, 1.4295951128005981, 0.869037389755249, 0.8707368969917297, 0.3060724437236786, -0.6132429838180542, -2.1212658882141113, 1.203068494796753, 0.025472640991210938]"
TqDhk2CKEKU7r-dD2gp_eA,"[0.7629879117012024, -0.23842164874076843, -0.6030907034873962, -0.06846658885478973, -0.36017099022865295, -0.49948954582214355, 1.0451217889785767, 0.07243229448795319, -0.5966671705245972, 0.08848707377910614, -0.35604938864707947, -1.5890566110610962, 1.264290452003479, 0.10579302161931992, -0.4994465708732605, -1.040690541267395, 0.1764877587556839, -0.10181722790002823, 0.6557663679122925, -1.3719521760940552, -0.9203484654426575, 0.9758449196815491, -0.20194025337696075, -0.6541329622268677, -1.1165574789047241, -1.536550521850586, 1.1042684316635132, -1.5260522365570068, 0.1840323954820633, -0.9514772891998291]"
TqMJF1cNE0H33wC5GRLl2A,"[-0.27683568000793457, 0.7723255753517151, -0.7531813979148865, 1.8549854755401611, 0.7025012969970703, -0.4158134162425995, 1.2956583499908447, 0.89361971616745, -1.918829321861267, -0.660618782043457, -1.5612072944641113, 0.7618321180343628, 0.850462019443512, 0.7029917240142822, -1.6730051040649414, -2.183535575866699, 0.11270484328269958, -0.5896633863449097, -0.16075947880744934, -0.4884595572948456, -1.575273871421814, -0.9856780767440796, -1.5463218688964844, -1.0602085590362549, -0.15341441333293915, 0.24370989203453064, 0.15485773980617523, -0.4825202226638794, 0.6966149210929871, 0.47429072856903076]"
TrWaX_umZow1l9qXzBby5w,"[1.5821043252944946, -0.20904541015625, -1.1362353563308716, 1.3816503286361694, 0.3163228929042816, -1.5783053636550903, 1.2030608654022217, -0.7520290613174438, -0.7145063281059265, -0.8079536557197571, -2.0540621280670166, -0.8954966068267822, 0.5976901054382324, 0.6894655823707581, -1.0459922552108765, -0.9939575791358948, -0.4545801877975464, -1.7229821681976318, -0.061469871550798416, -1.1082645654678345, -1.2060431241989136, 0.6497675776481628, -0.057178013026714325, 0.38516271114349365, 0.7215140461921692, -1.1512720584869385, 1.212423324584961, 0.8167223334312439, 0.925983726978302, -0.41173163056373596]"
Tw7yZdXV1ktAUXkNGAtTvA,"[0.24186278879642487, 0.2618614137172699, -0.7826808094978333, 0.4615795910358429, 1.5830823183059692, -0.07109737396240234, 0.3685333728790283, 0.08972521126270294, -0.7444352507591248, 0.18356481194496155, 0.2002241611480713, -0.45913541316986084, 0.7255027294158936, -0.32834509015083313, -0.24452465772628784, -0.9664729833602905, 0.4737128019332886, 0.0805683583021164, -0.0628872960805893, -1.7465672492980957, -0.43066275119781494, 1.1739506721496582, 0.16792072355747223, -0.8963438868522644, -0.46780824661254883, -0.25523078441619873, 0.8024381399154663, -0.43012261390686035, -0.4972462058067322, -0.8263700008392334]"
TyfAhoggE2Z4S-_YgRx1pg,"[1.6821966171264648, 0.8856247067451477, -1.0270804166793823, 0.6074105501174927, 1.1848400831222534, 1.5592955350875854, 1.604578971862793, 0.7269061207771301, -1.390971302986145, -0.7975438833236694, -0.9807921051979065, 0.8861002922058105, -0.7509742975234985, -0.14024153351783752, 0.30454182624816895, -0.2380940169095993, -1.1871134042739868, -1.677428960800171, -1.639838695526123, -0.7757592797279358, -1.9102102518081665, 0.1249234676361084, -0.9712528586387634, -0.7345655560493469, -0.6856127977371216, 0.5489599704742432, -1.442176103591919, -1.4376578330993652, -0.651053249835968, -0.863953173160553]"
U-UnzdmX4WN0AwuSsQm2Ag,"[0.9241763949394226, 0.4146285355091095, -0.43311750888824463, 0.42544975876808167, -0.24980342388153076, -0.7111453413963318, 0.9881672263145447, -0.08142675459384918, -0.7768003940582275, -0.3736391067504883, -1.05919349193573, -0.46634161472320557, -0.02289748378098011, 0.35255542397499084, -1.3919874429702759, -1.7357850074768066, -0.2548079490661621, -0.6919702291488647, -1.111655831336975, -0.6420084834098816, 0.31326568126678467, -0.3343590199947357, -0.3163444399833679, -0.3782561421394348, 0.2783144414424896, -0.3428807258605957, 0.20729456841945648, -0.3368872404098511, 1.3417888879776, 0.577564001083374]"
U68w8EOOdWB96ohZtwPk4w,"[0.8498340845108032, 0.29623642563819885, -1.357948899269104, 0.15564817190170288, -0.2871188223361969, 0.21792474389076233, 1.6405184268951416, 0.5989382266998291, 0.4259084165096283, -0.07151796668767929, 0.5070208311080933, 0.6965875625610352, -0.364474356174469, 0.2810443043708801, 0.7548695206642151, 0.22699809074401855, -0.2699076235294342, -0.4093369245529175, 0.5675214529037476, -0.80476313829422, 0.3683393597602844, -0.5051615834236145, -0.01065431535243988, -0.26524919271469116, -0.6566423177719116, 0.3863978981971741, -0.5207342505455017, -1.8180326223373413, 0.40641674399375916, -0.5162084102630615]"
U6xqyLII8WqNRbhEx3FXHQ,"[-0.2752760350704193, 0.05411788076162338, 0.22794091701507568, 0.34685444831848145, 0.36330530047416687, -0.4674593508243561, -0.2533135712146759, -0.2282591015100479, 0.06205843389034271, -0.44174301624298096, -0.6924739480018616, 0.46179357171058655, 0.6318685412406921, 0.07545584440231323, 0.09674772620201111, 0.1869645118713379, 0.5048226118087769, -0.028307579457759857, -0.16412986814975739, -0.9889978766441345, 0.4792218506336212, -0.08426034450531006, -0.8032923936843872, 0.297353595495224, 0.6171848773956299, -0.06597749143838882, 0.3969806730747223, -0.2787030041217804, 0.021741949021816254, 0.12926869094371796]"
U7T6ioQJ17YPh_LG6xDTWA,"[0.18254020810127258, -0.9134604334831238, 0.20115691423416138, 0.1702231913805008, 0.5550837516784668, -0.20102503895759583, -0.17477025091648102, 0.39783966541290283, 1.0568859577178955, -0.15199975669384003, -0.5528216361999512, -0.5308624505996704, 0.20438553392887115, -0.002116735791787505, -0.8236606121063232, -0.4999300241470337, 0.35918062925338745, -0.4065481126308441, -0.25573965907096863, -0.4467174708843231, 0.043041955679655075, -0.06528650224208832, 0.5749935507774353, 0.36936718225479126, 1.3413276672363281, -0.09972637891769409, -0.03993545100092888, -0.4662863314151764, -0.18810762465000153, 0.16266652941703796]"
U8VXQaeog9wb_Y6hCkfitg,"[-0.23829081654548645, -0.26549285650253296, 0.5404501557350159, 0.674557626247406, 0.46885061264038086, 0.0917583703994751, 0.1654416024684906, 0.47844791412353516, -0.16095328330993652, -0.8342697620391846, -0.7215518951416016, 0.3136119246482849, 0.7193202376365662, -0.09831523150205612, -0.097142294049263, -0.869321346282959, 0.5129512548446655, 0.3719773590564728, -0.5420517921447754, -0.25221943855285645, 0.357523649930954, -0.20918738842010498, 0.4884141981601715, 0.15117916464805603, 0.7863406538963318, -0.0701935887336731, 0.7545140385627747, -0.34544163942337036, -0.30151304602622986, 0.7136545181274414]"
UEsFV-zCAL_E_DTv-wGzfw,"[0.24990962445735931, -0.2125755101442337, -0.09422113001346588, -1.1570310592651367, -0.18369969725608826, 0.14494244754314423, 0.46223127841949463, 0.346121221780777, -0.41199299693107605, 0.476120263338089, 0.18182356655597687, -0.40479210019111633, 0.9849409461021423, -0.6732102632522583, 0.17477229237556458, -0.44496873021125793, 0.5221325159072876, -0.41558247804641724, 0.710486650466919, -1.8567348718643188, 0.13946740329265594, 0.4784926772117615, 0.05934412404894829, -0.6197221279144287, -0.5539073348045349, -1.1713169813156128, 1.109098196029663, -1.0081044435501099, 0.062075115740299225, -0.6211666464805603]"
UF4ArQrlcpV-y0519g6UNA,"[0.7786141037940979, 0.0884707048535347, -1.1914414167404175, -0.280843585729599, 0.8958225250244141, 1.1910961866378784, 0.8592748045921326, 1.27509605884552, -0.13205799460411072, -0.7697163224220276, -0.5070444941520691, -0.5747078657150269, 1.5531988143920898, 0.28331053256988525, 0.18440739810466766, -1.7721939086914062, -0.4928220510482788, -0.08262684941291809, -0.014132721349596977, -1.7664034366607666, -0.8356161117553711, 0.9081559777259827, -1.5093834400177002, -0.4102608859539032, -0.2528647780418396, -1.5640552043914795, 0.8716935515403748, -0.5272320508956909, 1.7633039951324463, -0.5298377871513367]"
UFvqa5OIX4Jy6l5okEir8g,"[0.8136489391326904, 0.8758832812309265, -0.7954464554786682, -0.12720154225826263, -0.3362029194831848, -0.9089455604553223, 2.181208848953247, 1.6815000772476196, -0.8827739357948303, 0.034743547439575195, -1.2425912618637085, 0.10282488167285919, 2.563715696334839, -0.17762400209903717, -0.4116327166557312, -1.8251581192016602, -1.10413658618927, -0.3750201463699341, -0.6138113737106323, -1.6170684099197388, -0.4595824182033539, 0.7939279675483704, -0.7845821976661682, -0.6105925440788269, -1.0901479721069336, -2.6249303817749023, -0.13389448821544647, -0.7056587338447571, 0.5919390916824341, -0.32149261236190796]"
UG5nMw3CdLHn-seNUP-cVg,"[0.016746455803513527, 0.6655699610710144, -0.8177133798599243, 1.1438217163085938, 0.963196873664856, -1.3334218263626099, 1.6034802198410034, 1.15232253074646, -1.451015591621399, -0.12043162435293198, -1.3115417957305908, -0.2965208888053894, 0.1773681938648224, -0.6384157538414001, -1.5008280277252197, -2.9164421558380127, -0.68883216381073, -1.2581026554107666, -0.6739470362663269, -0.7757253646850586, -1.4190586805343628, 0.0491766557097435, 0.4164346158504486, 0.02971980720758438, -0.6856034994125366, -0.6202403903007507, 0.38979947566986084, -1.425710916519165, 0.5377089977264404, 0.3196518123149872]"
UITomlnpbixMcYNXsVV9Rg,"[-0.25088435411453247, -0.5070692300796509, 0.415628582239151, -0.561004102230072, 0.347347229719162, 0.1999070942401886, 0.8984895348548889, -0.33622661232948303, 0.9240573048591614, 0.7513651847839355, 0.36343881487846375, -0.6206257939338684, 0.33675986528396606, 0.3611299693584442, -0.8421685695648193, -0.4893007278442383, 0.058099038898944855, 0.04455344006419182, 0.06137298792600632, -0.5175297856330872, 0.5818299055099487, 0.27495139837265015, 0.7430097460746765, -0.09659314155578613, 0.4671430289745331, -0.37268269062042236, -0.04521176591515541, -0.22955694794654846, 0.0741795226931572, 0.22556915879249573]"
UPCTlq-r-yZcWFFH2qOlWg,"[0.042727287858724594, -0.9517961740493774, 0.35083070397377014, -0.47025084495544434, 0.40768879652023315, 0.7934634685516357, 0.5727309584617615, 0.466387003660202, -0.06321994215250015, 0.2868812382221222, -0.6920392513275146, 0.8315138220787048, 1.3441784381866455, 0.18244904279708862, 0.9813615083694458, 0.43814754486083984, -0.16515757143497467, 0.4939718246459961, -0.49065104126930237, -0.44349947571754456, 0.2249099314212799, -0.7419118881225586, 0.8278826475143433, 0.32654157280921936, 0.06194334849715233, 0.2809256613254547, -0.016697021201252937, -0.6846612691879272, 0.15491314232349396, 0.7363871335983276]"
UTrqsP-oQrwoIOmBv_Jtzg,"[-0.5090030431747437, -0.5386705994606018, -0.0666547492146492, 0.03373848646879196, 0.07387147843837738, -0.128586083650589, -0.35998106002807617, 0.014035808853805065, 0.17755399644374847, -0.3063257038593292, -0.32197290658950806, 0.05374394729733467, -0.060474030673503876, -0.31650444865226746, -0.2069752812385559, 0.10478966683149338, 0.482431024312973, -0.5386376976966858, -0.4648776948451996, -0.400367796421051, 0.8452834486961365, 0.43735137581825256, 0.8437783122062683, 0.282791405916214, 0.23613341152668, 0.09562753885984421, 0.034620244055986404, -1.3570395708084106, 0.03542923927307129, 0.08439869433641434]"
UUsS7SrTQQ2AvvpslfrvFA,"[-0.48178669810295105, 0.27082639932632446, 0.22795370221138, -0.03913794457912445, 0.26415500044822693, 0.06876547634601593, -0.8090775609016418, 0.4867432117462158, 0.5596407055854797, -0.78728187084198, -0.1795494556427002, 0.7111616134643555, 0.603531539440155, 0.30323663353919983, -0.19564348459243774, -0.3004798889160156, 0.4668574631214142, -0.31626489758491516, -0.12675879895687103, -1.1290192604064941, 0.6355225443840027, -0.2051488757133484, -0.5377774834632874, -0.08245205134153366, 0.33740565180778503, -0.3949759006500244, 0.1734316498041153, -0.4811401963233948, -0.5583024024963379, 0.3020523190498352]"
UUxY8fHptscczFDsImtxzA,"[0.6682378053665161, -0.40313705801963806, -0.43272411823272705, -0.4143320918083191, -0.028606217354536057, 0.311318576335907, 1.3845229148864746, 0.7603374123573303, -0.5662218928337097, -0.9425045847892761, -0.500508725643158, -1.2468570470809937, 0.07661709189414978, 0.49165958166122437, -0.00023689106456004083, 0.2020346224308014, -1.5357693433761597, -1.6093544960021973, 0.5123249888420105, -1.3417505025863647, -0.7293205857276917, -0.12879988551139832, 0.9866805672645569, 0.5744411945343018, 0.38333725929260254, 0.37386542558670044, -1.1334794759750366, -0.9113820791244507, 0.6172890663146973, 0.6302645206451416]"
UhIn-oyRBnr3BB8gqFtT2w,"[-0.0908542349934578, 0.16551880538463593, -0.5161579251289368, 0.26788777112960815, 0.3828584551811218, -0.1214149221777916, 0.6200379729270935, -0.7908178567886353, 0.48164352774620056, -0.042854513972997665, -1.302179217338562, -1.780076026916504, 1.584419846534729, 0.6181511878967285, -1.0151665210723877, 0.6496999859809875, -1.7885687351226807, 0.024862399324774742, 0.23353536427021027, -0.9332134127616882, -0.6980701684951782, 0.16192832589149475, -0.48133355379104614, 0.4021286070346832, -1.2132397890090942, -0.2533472776412964, -0.2171994149684906, -1.8050293922424316, 0.6417654752731323, -0.25919628143310547]"
UibFRHKuVXlLdr5R-fvF9A,"[0.7059487104415894, -0.412651389837265, 0.8230828642845154, 0.7082374691963196, 0.05008111149072647, 1.371586799621582, 1.2923890352249146, 0.1387593001127243, 0.06805985420942307, 1.0176596641540527, 0.6966356039047241, -0.007767369505017996, -0.6099263429641724, 2.4276206493377686, -0.813045084476471, -0.12912018597126007, -0.9064001441001892, -0.38233044743537903, 0.5919191837310791, -0.8476350903511047, 0.2441970854997635, 0.7921440005302429, 1.37778902053833, -0.7562156319618225, -0.153926819562912, 0.06421630084514618, -1.0799219608306885, 0.23479802906513214, -1.721657395362854, 0.08230818063020706]"
