bus_id,vector
f7weeBcs4D93MwBZJ2RhXA,"[0.4050884713957308, -0.7606444551888341, -0.5557697916420361, 0.5651639264367817, -0.6512583512643678, 1.1272663360098523, 1.3445147768637111, 0.7641302196223317, -0.31141021200328406, -0.4186438313793102, -0.5663782158949098, -0.333698123908046, -0.3041611570935961, 0.5189069977996719, -1.091462070870279, -1.0148987043021347, -0.74215505863711, 0.027578559786535273, -0.7881841977175698, -0.34557947720853854, 0.7438879583415435, -0.25111110504105083, -0.31426636461412155, -0.8724179155829228, 0.30956456932676524, -0.7641354437438425, 0.044027416584564875, -0.05420522287356322, -0.3223275606732348, 0.7839548778325123]"
8vtBOezjz9czHfDCzHm1_A,"[1.4600092769547324, -0.4076949921399177, -0.5051738726748972, 0.5816468022222222, 0.19558594218106992, -0.4246300847325103, 1.0163604938271604, -0.5576848839506173, 1.043680095473251, 0.5630474027160493, -0.2783570944032922, 0.628767388600823, 0.3100575256790124, -0.5350642740740741, -0.3747768338271604, -0.5094410503292182, -0.6097153086008231, -0.9052587833333334, -0.48811457020576127, -1.4372434775720162, 0.41857974345679005, 0.9646696144032922, 0.9176883616049383, -0.4726335839506173, -0.6751497459259259, -1.151483839506173, 1.012029094032922, -0.8959004476131688, 0.3915797920987654, -0.06298866370370375]"
TjKE1Ji-XAdYDlxYMKvZAw,"[-0.5404808978556263, -1.218373029002123, 0.6801593901486199, 0.5651318084925689, 0.7434664694692146, -0.6890335939915074, -0.037732025944798304, 0.7490449821868365, 0.35059592594479827, 0.4433226758386411, -0.7545883755414012, 0.5655381947643313, -0.08580739721239918, -0.12478723798301489, 0.012991341932059452, -0.5142674909978768, 0.16686767659872614, -0.5395974257749468, -0.1882257133970275, -0.665099248089172, 0.39194048329087045, 0.3836389558598726, 0.9937372252653927, -0.06395222819532909, 0.164104704388535, -0.10177018454352443, 0.32485050475583865, -0.7326916761571124, 0.0127256678980892, -0.5620465346921444]"
odFzgrbzkCuWLTPWbYHdkw,"[0.784303123866944, -0.6992456482328482, -0.7685739165488565, 0.29788963887733894, 0.28438693555093547, 0.8311705298544698, 1.3911729246569648, 0.07831651864864865, 0.16239581234927242, 0.7203432325987527, -0.3499878674844075, -1.135130454781705, -0.1383204603950104, 0.8560879046985447, -0.1617444943866944, 0.13146012925155923, -0.553139494968815, 0.7495091336798337, 0.46177414386694393, -0.6347173428690228, 1.057991763201663, -0.009567050644490633, 0.6988415406652806, -0.36033100370062365, -0.5329007949272349, -0.1290924845738046, -0.2755904845114346, -0.33957527209979205, -0.8914653725987525, 0.14382086486486487]"
GqlpfkQtSuIwzgQEvrkIkA,"[0.8354517818601583, -0.7531700411345648, 0.03478073046174142, 0.2589343600263852, 0.4206348192612137, 1.1818372975593667, 1.0060378324934036, 0.12322494637203164, 0.5355365355804748, -0.3981127883245382, -0.26753181130606857, 1.3752122930079154, 0.17821805786279685, 0.2630094257783641, -0.10449468858839049, -0.630461490580475, -0.15475199114775726, 0.27697606419525067, 0.17103107596306066, -0.5794508010026387, 0.2117490391029024, -0.6501072278364114, 0.49579967377308704, 0.024810647176780998, 0.6745814114907652, 1.1069728946701847, -0.03946056277044855, -0.27278528821899733, -0.5311367331134564, 0.683922321873351]"
zTGxLMOd9crAz0XNzqrcrA,"[-0.2503736677227081, -0.6526048360672019, 0.3276182854353059, -0.5070921856028086, 0.5261622342562687, 0.7006466759463389, 0.291021910841466, 1.0105637842016049, 0.45964023320145425, 0.228551966116349, -0.7069039660110333, 0.4944082525451353, 0.9751559393741225, -0.1719133420400367, 0.755805096244734, -0.4874600360717152, 0.2455118378395185, 0.21869064928585755, 0.11891342632798395, -0.7412084706685055, -0.09511891781143428, -0.5250819043201606, 0.25486837847693083, -0.2912887713265144, 0.31101955356318955, 0.49694629211088254, 0.45717738486208626, -1.438568962020562, -0.33318300092342035, -0.2200382392071214]"
5dCJy5oH6ZHqB_7cx76DhA,"[0.8735817363830662, -0.6487545769132758, -0.2651567895232224, 0.4790847240649404, 0.4601886954541718, -0.14485600565145906, -0.09425291205096589, 0.6281718303534732, 1.0360560496341964, -0.06014628113440195, -0.48086600810932995, -0.8527145543567612, 1.0795636107932591, 0.0033845636457048834, -0.7355374127620222, -0.03228822203863543, 0.918305229839704, -0.5783659544101931, 0.3096262373366214, -0.9448080860665846, 0.7797208022523632, 0.08190173491574186, -0.8619775302342788, 0.9048830889190302, 0.6166259487011919, -0.715432853349774, 0.461417443403206, -1.2457471902013975, 0.7989462320674066, -0.4772739136169339]"
JbnNk6do3aHF3Kr1bX4HzQ,"[0.2793065057181465, -0.27655228248934816, 0.13863044022422238, 0.6104704522667235, -0.06842963484235191, -0.5316513909767789, 0.013724155328078398, -0.13806822628674897, 0.7834250818640819, -0.4416011159022158, -0.33913319136876885, -0.07416331465807409, 0.5920474005048998, 0.7425402210323708, -0.19978501053174266, 0.3491337722006818, 0.9307879311812948, 0.010633668566808693, 0.005833049479335317, -1.3598430940040476, 0.6451787212015337, -0.27596476794993613, -0.5993862436429485, 0.32132785863016594, 0.24927062725182358, -0.46332498752449935, 0.41406667522411583, -0.8156286788506608, -0.578364931718364, -0.5194662704767787]"
6FbN5wBF3BbBfv3OJQ-fDw,"[0.48524501788768354, -0.2848197099425654, -0.7665611401467772, -0.16548430126994254, 0.5243372529802169, -1.133090934441608, 0.6902194178174856, -0.9681393058647098, 0.5793074306573069, 0.5693539402680281, -0.018571100912571782, 0.1756975577409062, 0.24961631455009575, 0.3094535335226548, 0.050659824939374626, -0.42852660024250167, -0.24819180912571787, -0.22795558991703896, -0.6961199644097001, -1.0413209012125078, 0.5037504329929802, 0.7422855951180597, 0.8605381863943841, -0.7469898372048499, -0.8381434950414806, -1.1974127430440333, 0.6784259353286535, -0.8166811870516912, -0.016754053943841732, -0.6469792594830887]"
oPEQSrzt3w-Eb0IMeqF-8w,"[0.08725938288770053, 0.0690416295187166, -0.1532223105882353, 0.3375436779197861, 0.7583459143850267, 0.5601633501283423, 1.0346255229946526, 1.6651566158288769, 0.3696452345989305, -0.6783206892513368, -0.18543568005347597, -0.3874977113529412, -0.30221960620320854, 0.8975275116577539, 0.028416412139037485, 0.24292899496791442, -1.0320165112834225, -1.9222989721925132, 0.6282069377540107, -0.5371510627807486, 0.387938716684492, -0.5843262239572193, -0.7066775793048129, 1.324014514973262, 0.14326989807486631, -0.28346152874919783, -0.43402077882352946, -1.2028131667914437, -0.2005578743990909, 0.28659771457754013]"
y-xy2Bp2k7CoIYUKFjKUFg,"[1.3766681602549575, -1.0207245835835694, -0.2649573797025495, -0.18974308229461756, -0.6558847027337111, 0.8078646570538245, 1.3409922350849857, -0.18468904542492914, 0.11907293504249289, 0.814180073796034, -0.8929499007648725, -1.3119873241076485, -0.6492799824929177, 1.24284053101983, 0.3195744503966005, -0.05736424138810199, -0.6192525947592069, -0.2213698537818697, 0.00831163378186964, -0.2629561514447592, -0.04509392675637395, 0.18746024929178473, 0.6793596854532578, -0.43357786776203966, 0.39665511705382434, -0.38541815449008504, -0.8259370453257789, -0.5050551644334277, -0.17904434883852693, -0.0867310812747875]"
W9DuuL63NQ6gT9vlPoZpBw,"[0.7036072915757575, -0.48127784812121216, -0.9809563945454546, 0.9264390009090909, 0.9025039793333334, 0.5953419761818182, 1.1180267454545456, 1.4909090178484847, -0.9843964224242423, -0.27508564636363636, 0.5088659469393939, 0.5444934888181818, -0.8005053303333334, 2.1800527918181816, -0.6940524487878789, 0.773944409090909, -0.6976714139393939, -0.851863049939394, 1.0190535259999998, -0.7228699048181818, 0.08024255993939394, -0.558555026969697, -0.6676667935757576, 0.9406871421212121, -1.0133125414848485, 0.6773206201212121, -0.34353731906060603, -1.7251542666666668, -0.024542860606060594, -0.22408053436363634]"
uUXQxz_JTsl1z9Vr3Ot_Lw,"[0.9212014450170357, -0.10303892694207836, -0.850643024165247, 0.2659870420868824, 0.8839023827086882, 0.2032398271805792, 1.0749664348551962, 0.24870450731686547, -0.7561024730323679, 0.28411026488926744, -0.1545951358177172, -0.4532776372913117, 0.50816175955707, 0.1324533613713799, -0.3020572111584327, -1.3691984553407155, -0.9864831547444635, -0.24853812173764908, 0.08281338276831345, -0.9497485994378194, -0.7263523668483816, -0.44796088171209536, -0.6081877280749575, -0.5666353812180579, -1.0196691673509373, -1.4376019380068144, 1.3175075579897786, -1.3688522620698464, 0.3853796657751278, -0.5400701671039182]"
Pj8n8jDPRdXi7RdOABJkWA,"[0.7995028325612052, -1.0691154031544257, 0.5599782617137476, 0.6563917775235404, 1.4185407384745763, -0.5220030145386064, -0.40420938090395475, 0.7907841267137476, 0.9122280763559323, 0.5812153488418079, -0.723720715, -0.8259887572316384, 0.7648719332862524, 0.8049545270433145, -0.18858440174199623, 0.3187966662523541, 0.7792228202071564, -0.7105461535875706, 0.1932742272881356, -0.41149335308851226, -0.46646837640547084, 0.01916435942561203, 0.18043233193973637, 0.0384971164030132, 0.9750544354425612, 0.6755671087288135, -0.47879855369114876, -0.9446434141337101, -0.7173852420715631, -0.4030894199623352]"
CHP5izepTOaDObwZJJgeBQ,"[1.1150549708204336, -0.995705642383901, -1.0237216712538697, 0.6846636581037152, -0.6160491651780187, 0.3389158492724458, 1.6865845482972137, 1.068817593622291, -0.5112346763544892, 0.010650647314241495, 0.04575187365325077, 0.5157060479334367, -0.27881949064241485, 0.45130215918730643, 0.41702987593653257, -0.10043035025541797, -0.9959760551393187, -0.620774172120743, 0.19027478896284827, -0.9941796350773994, 0.039571861795665624, -0.5927107517569659, -0.23504472972136217, 0.7537307048065016, -0.08587911149380797, -0.14881816919504645, -0.46874349553405575, -1.5542905471439628, 0.8330505564783282, -0.18180445773993809]"
8dm_0dGmLK0sv9AdBASXbA,"[0.11202545526315788, 0.1392946642105263, -0.38675419381578946, 0.6631616681578948, 0.5521485894736843, -0.6171377636842105, 1.4302953697368421, 0.6196651344736842, -0.46307302513157894, -0.6094295005263158, -0.3803200097368421, -0.43802144855263153, 0.3795143060526316, 1.0711498323684212, -1.6738037059210524, -0.8463501813157894, -0.8593903185526316, -0.771506989868421, -1.3634695502631577, -1.132063847368421, 0.3974650505263158, -0.1852386342105263, -1.3578447296052631, -0.8476355786842106, -0.22981057210526318, -1.3091617401315792, -0.8157376822368421, 0.41035754526315793, 0.8343916342105263, 1.0981001217105262]"
1uWQHvSL7-7rsRuHaZhM_A,"[-0.29154945454545456, -0.6000021601913875, -0.5716718007655501, 0.39827939904306214, 0.340573686124402, 0.441958638708134, 1.7379757746411486, 0.8927990564593303, 0.4801496051674641, 0.2818609681339713, -0.16260942124401914, -0.5570775544497607, 0.8768516873684211, 0.39512021110047846, -1.1514980053588515, 0.14388802779904308, -1.3255391133014354, -0.8687895000000001, -0.12454512244019135, -0.6809015802870813, 0.6882241837320574, -0.2801382330143541, 1.3221117049760764, -1.4269462697607656, 0.9659768995215311, 0.01785659492822967, 0.5820040992344497, -0.872159022631579, -0.02607892449760769, -0.41654773942583734]"
wr9kqfMT8BN_s8Rg-iZ_Ag,"[0.7487193331719126, 0.3513873593946731, -0.4922970955932203, 0.2942772029539951, 1.1040439595641645, 0.07316083641646487, -0.0675480586440678, -0.6363634378450361, 0.04971435515738497, 0.42877837317191275, 0.2756745417433414, -0.672210119031477, -0.15298418617433415, 0.4628534020581114, -1.1105065808716708, -0.7561629116464891, 0.1440171822276029, -0.26164586092009684, 0.16445392254721547, -1.0929623188861988, -0.02856291450363196, 0.6644472832445522, -0.06031824789346246, -0.3802002887167071, -0.5001801280387409, -1.0212668934475786, 0.5741313496368039, -0.8482220371670702, -0.4845153310895884, -1.105221835423729]"
CfGeAkLKLoKvzSZJxoaicQ,"[1.1418492689903383, -0.2746604814734299, -1.2796140595845409, 0.3080262762560386, 0.35664826627536234, 0.14856072614492755, 1.0085426756521736, 0.6728901366425122, -0.5131217840386473, -0.9350493089516909, -0.8152223081642511, -0.5022560691884058, 0.7702759988695651, 0.2074540161014493, -0.6020445123864734, -1.4916459731497584, -0.9587770809178744, -0.5588187197246377, -0.18597116906280198, -0.7172720968405797, -0.1497791309371981, 0.730664301125604, -1.0944098777971016, 0.0095696930531401, -0.5499462577149761, -1.3009482387149758, 0.32209719567632855, -0.7193966557536231, 0.9403985359855073, 0.26679179550241544]"
KDhBBJdfDVh0X4TuzNymmw,"[1.0858358084682083, 0.046927954263005785, -0.49305292572254344, -0.579919212283237, -0.9239285379913296, 0.9256770585115607, 0.8681871167630059, 0.5411625732225432, -0.30252761098265896, -0.8956900223121388, 0.09916074101156068, -0.06581361835260117, -0.6812432818063584, 1.5849642913294797, -0.9888466527456647, -0.8390675250144507, -0.7116136466184971, -0.9321732804190751, -0.3147085765895954, -1.5406203722543352, 0.7325054726589596, 0.4949394827456647, 1.0542658469364161, -0.16868018684971098, 0.6620461864884393, -1.0382680928179193, -0.25691977283236994, -0.25717759437861276, -0.0009221450722543375, 0.3001951404624277]"
_9lnbDRvashBE9ey5gAJfg,"[1.7143019131112984, -1.154940625143339, -1.1950490942369307, 0.45380533321669475, 0.1932797186593592, 0.6661463159401346, 1.4764136418212477, 0.880302875282462, -0.9775804453372683, 0.30070767888279937, -0.310898090539629, -0.14587984293423276, 0.06725079974283306, -0.13161669546374366, 0.3339199278330522, -1.1307083362310286, -0.5728077995236087, -0.5314864390978078, -0.49212638249156826, -0.972169389688027, -1.3139092411804385, 0.6873367555269816, 0.505730726391231, -0.4251968663406409, 0.03411947919055645, -0.15491574091483978, -0.27504598307757167, -1.5842711662858346, 0.8977188443634065, -1.3120610124072511]"
sfn4UtTZOjGo0hIWBa48uw,"[0.7331657428322641, 0.402612801796517, -0.989861138130156, 0.553347044619615, -1.4038326638863428, 0.5254201345646197, 0.8707291700091659, -0.2037600396516957, -0.9435947400916591, -0.7399990104307973, -0.6117510987076077, 0.18429617358386802, 0.08750728361136573, 1.502294461411549, 0.14811992564619614, 0.7026096467644363, -0.39488521626947753, -0.11403185401466545, 0.5676934693125573, -1.3961405208982582, -0.09842205948670944, -0.33031199670027495, -0.9722081547754354, -1.0494962784601285, -0.5637366244362969, -0.37832257894592114, -0.2483219021998167, -0.735953838496792, -0.7817414234922091, -0.3240681999358387]"
SVXpyYPAuvJVKcfZ0nMKyg,"[-0.039682867677309996, 0.2656567013736931, -0.2949794709148771, 0.2839537421432608, 0.44729717450127154, 0.6817320994207401, -0.32081853685221806, -0.40209292003814645, 0.04993830755156821, -1.1077170725016952, 0.4238178958420459, 0.9244853928510877, 0.6946214941113311, 1.2532286521418476, 0.04988582532184233, -0.13149873671799941, 0.6038726732028821, -0.7891651640802486, -0.128178746597909, -1.4860059708505224, 0.12254737170952243, 0.3044181543072901, -0.5605585919143826, -0.26575165141282847, -0.31471577125035316, -0.8487513857897712, 0.3109129891042668, -0.43179005494631256, -0.8038201373961571, 0.03949497392059902]"
jUddhNjGAE6W7MQKaUEZ4Q,"[-0.30792056542424245, -0.7508264145243967, 0.1426306120133539, -0.26155718791987664, -0.42121817971237824, -0.20187645138777605, 0.7357883059527477, -0.14496534397021058, 0.05764988730354391, 0.6447961190292758, -0.4140998716537648, 0.0012379024857318843, 0.7461031699743196, 0.09765356705392914, 0.5476754829912687, -0.10829633464201335, 0.686550201048793, 0.1434900506348228, 0.2299731286902927, -0.8249137989214176, 0.8538018936363635, -0.19635203457935288, 0.4872639974165382, -0.04268850980225987, -0.18374714895223418, -0.5164130811248073, 0.9682817673138161, -0.8350006655624037, -0.017705655595788405, -0.09181466159732922]"
TOd2b75ZS2Czf9ywzHr_iQ,"[1.2488508167153285, -0.3433071092846715, -1.18834436140146, 0.6249349483941605, 0.42473407833576643, 0.6291482557372262, 0.9749104969927007, 1.4529756893430656, -0.3045936677664234, -0.49189863251094884, -0.3588724652846714, 0.05626227395620436, -0.4857268133430658, 1.235436246788321, -0.21069118164963502, 0.5148905337956204, -1.321833259649635, -1.867322976058394, 0.10610071191240875, -0.6304029306131387, -0.8095370180437954, -0.29660745347445255, -0.2885142851386861, 0.07944194616058393, -0.41642994960583934, 0.06678767694890506, -0.8013237222189781, -1.4249093977226277, -0.04532583944525551, -0.15248287654014595]"
ARj6DzbLlRkHt3kQeTuuVA,"[1.2494438956131328, -0.841697850427215, -1.2266919097626583, 0.26978610869066455, -0.4200115401265824, 0.9230039618037974, 1.7101647037658227, 1.3519665781091774, 0.0007672688844936734, -0.33425693657832284, 0.00890325085047467, 0.7648026113488923, -0.3295038224841772, 0.654904759762658, 0.2211510168710443, -0.03188534429588609, -1.0995284369620253, -0.5921208014477848, -0.0228178994699367, -0.9721879001740507, -0.2575374998378165, -0.435924019426424, -0.12786149923655063, 0.25601997199762655, -0.29647674892800635, -0.3095732372151899, -0.8106467355498419, -1.5199674682713604, 0.5079129152333861, 0.2844668419501582]"
shSmfhvCMwreLBmsivN6vg,"[0.22050871057507987, -1.10555651942492, -0.6405209554461342, 0.3286826767412141, 0.01790408233226837, 0.1258071036741214, 1.4834870645367413, -0.49861664396166133, -0.7916336520766774, 1.1456436411501596, -0.030651009744408955, -1.636599813290735, -0.37233606830670923, 0.37932305693290735, -0.7810138563578275, -1.188193196485623, -1.469607302236422, -0.13773009814696485, -0.46086100380191697, -1.2287237007987224, 0.35027595096485625, 1.43921340971246, 0.1755402258146965, -0.10802894904153355, -0.774133087539936, -0.993550385654952, -0.2173119559105431, -0.11927800201916933, 0.20877209789137377, 0.6158997114696485]"
o-xFcSeSycAfqplklC222Q,"[0.14887590928011402, -0.9714298353528154, 0.5781888978118318, -0.17755335784034215, 0.8813219094725588, -0.08658995352815399, 0.21628682020955095, 0.38820487772630086, 1.9132419130862444, 0.13005832555987168, -0.7646818464932287, -0.699632335274412, 0.4331597160299359, 0.5873352564647184, -0.20377541128296506, -0.023942570548823924, 0.8556434225231646, -0.2690985227084818, 0.16332253629365648, -0.8589870093670705, -0.020369467512473295, -0.18641042015680684, 0.2646808530434782, 0.19576760644333577, 0.4753496974768353, 0.6092828886600142, 0.38942707861724873, -0.4805496446756948, -0.6154177945260157, 0.00737620585887389]"
fzeoB94sPrXpjScO9puoiA,"[0.965156078955414, -0.4766152801528662, -0.08305916690445862, -0.6199891250573248, -0.071305654866242, -0.06755886979617834, 1.382239974535032, 0.3936744594267515, -1.1342016239490447, -0.5559670061019109, -0.9826205090955414, -1.3518145326751592, -0.07949292127388541, 1.4684100204585986, 0.09160383598726114, -0.17154834471337577, -1.2526788377707005, -1.0378006643949045, 0.2817069506751592, -1.2772723946496813, -0.6628033392993631, 0.9799964104011211, 0.05537079231847133, 0.8208567947898089, -0.48354119346496816, -0.6009956526012739, -0.31339621365605097, -1.4675381375286622, 1.0546393808917198, 0.2308604128407643]"
Y7xSSuq3zizdBh0vq3hNlA,"[1.5006368681639726, -0.5043377951270209, -0.9820386471247112, -0.04710800480369516, 0.6829027809468822, -0.2899617786605081, 1.948878040069284, 0.2923260054734411, -0.19568958829099306, 0.6609754350808313, -0.03436577818706698, -1.059700097852194, 1.1497255397228638, 0.3519074770323326, 0.47167854151270217, -0.10084002219399534, -1.1942722093533489, -0.4124235360854504, 0.10546498090069285, -1.2926930375288683, -1.1467002121247114, -0.6455422093995381, -0.3218305548036952, -0.5230856848498846, -0.9489346539491917, -0.04874862065819864, 0.2228200589953811, -1.918296570461894, 1.1732522146651272, -1.0695085825635104]"
BoTQepQTjGbTXA4g4Hj-WA,"[0.49685171556146057, -0.5649897211183569, 0.32467730902429076, 0.23331706410727096, 0.997794875347082, -0.11009628759497879, -0.31852348927945867, 0.423602523385719, 1.427497829529671, 0.14219801768405604, -0.22161552574519078, -0.4914368488486193, 0.5908227631779001, 0.5531087056048257, -0.23471524938343652, -0.1709224327883926, 0.4551951685798826, -0.48190357355903174, 0.008517103533937073, -0.9769183695761331, 0.5601553317932834, -0.21542192440022823, -0.19348103682735568, 0.30992157282670363, 0.6944085293920769, 0.05416720827192696, -0.0023681133433322487, -0.347078396341865, -0.7145999854279428, 0.4386107946338441]"
6mYtRm6smtgt29hLxt1vDA,"[-0.14390527348982787, -0.12984804824726134, 0.2348063429264476, 0.09976163738654144, 0.3140899383411581, -0.18443493890453835, 0.8654500679186227, -0.4558009176212832, 0.5304820517057903, -0.03990616086071987, 0.12382996053208138, 0.06972674618153361, 0.11065802696400628, 0.37947562560250386, -0.5993990009389671, -1.575641871392801, 0.019684816697965558, -0.4141423988964006, 0.05182476668231613, -0.9790390792488263, 1.2189357539593113, 0.00799147339593111, 0.27985531179968703, -0.9515645020031298, 0.7772212703286386, 0.7405162801517998, -0.1203150930672926, -0.02689209655712048, 0.012284137981220633, 0.8635074923943661]"
ZePevVVz912OfLNUeB8SGQ,"[0.6069950576138329, -0.5854528832046109, -0.2551611738040346, 0.3666584978674351, 0.33902505422478374, 0.7839273298559076, 0.8403303638501438, 1.4811758533659942, -0.6664522026455332, -0.5702272991123919, 0.4126535645187319, 0.47918105001729105, -0.01578824236311239, 0.9706418862824205, -0.05031218041498558, 0.2545226406051873, -1.4161232142247842, -1.2901731552046112, 0.29446908461095095, -1.0856505954178675, -0.016619347308357357, -0.9264836489337176, -0.41236641794812673, 0.3833114890259366, -0.3180472772680116, 0.37134762009798283, -0.6382428388126801, -1.3955744940864552, 0.1731827601613833, 0.10704718187896253]"
9HP13JaP9nmN3qX5v0jamw,"[-0.007467714718124339, -0.6426379468097997, -0.07628329351949421, 0.25563104287671234, 0.11361669449157007, -0.45781989395679673, 0.05988550306375134, 0.08718299384351949, 0.6446654864778715, -0.36533502303477355, -1.022664993479979, 0.0036905311986301036, 0.7768511234852477, 0.03474361557955747, 0.3106496771285564, 0.07607505905795574, 0.4669784282349841, 0.12204085443361432, -0.18022144397154896, -0.6700606141385669, 0.7436747696970496, -0.12896357948893572, -0.3124043239936775, 0.42574888900421504, 0.21705467362326658, -0.276816822312961, 0.5408440804899893, -0.7194194826685987, 0.22986769800316123, 0.11961810069020026]"
qQu--8A6Ic0rytLfI1r4dg,"[1.149387137165605, -1.2482603536624206, -0.7127920924840763, 0.9101331802547773, -0.19075417050955415, -0.1771681506369427, 0.37803983280254777, 0.3045111770063694, 0.6774609248407643, -1.1244356813694267, -1.9152836289808919, 0.1612506658598726, -0.13477135621019112, 0.09964092796178345, -0.6318032600955413, -1.3906113592356686, 0.9678457277070063, -1.277356002866242, 0.08986013025477706, 0.22224576949044586, 1.8783311843949044, 0.28336921292993633, -0.39779894522292997, 0.9755504798726115, 1.1212645622611466, -0.4712469725159235, -0.5187648496178344, -0.10845889786624201, 1.3194008996815287, -0.251456703821656]"
O1xMVmaQIluqgBQqlR-Oqw,"[0.21832684384364817, 0.2460714351791531, -0.4927842801954397, 0.1501310739087948, 0.44575860944625406, -0.6525397324104235, -0.08260338801302931, -1.2815017626058631, -0.9799421296742671, 0.5520434793485341, -0.2443601055374593, 0.22049361009771984, -0.42896132071661247, 1.53346736, 0.13737869146579804, -0.22313863442996745, -0.17537765530944624, 0.5122295501954398, -0.17971374599348536, -0.6631498335504887, 1.3296026250814332, 0.32920146026058633, 0.6211205769055375, -0.23472417543973942, -1.0355663573941367, -0.6642408841368077, -0.1951168498371335, -0.6034913065472313, -1.4770091070032572, -0.7012463991530944]"
rrUWiTpF2wwBSQoTCMoexg,"[0.9534849236087689, -0.6431435845952782, -0.9715537459527824, 0.20786227900505902, 0.687944408549747, 0.26528356605396286, 1.2375027393086004, 0.3515057213996627, 0.18498758928330522, -0.3336699781197302, 0.6690434106155143, 0.22866759305227657, -0.39694443324620576, 1.1847209684654298, 0.056314937091062396, 0.3364464154300169, -1.234763705623946, -1.455638699409781, 0.38976435918212476, -0.8824957828414839, -0.48892464668634067, -0.49693817387858347, -0.406581654005059, -0.9388829691905566, -1.2879461198735245, 0.02639949029510958, -0.7623429134738616, -1.0032422622259696, 0.21608934952782455, -0.3078143505902193]"
9oyiJJ1OVp-4ylgz7Zq0ZQ,"[1.6388662660300752, -0.2797097421954887, 0.2098402089924812, -0.2617995605864662, 0.4599110907969925, -0.1340644666165413, 2.1394635312781958, 1.2252970156090226, -0.9031019690225564, 0.024923500120300746, -0.40822498812030084, -0.4404615797142858, 0.22110557902255637, 0.7601237227819548, -0.810676622075188, 0.47188058087218054, -1.1163289799699248, -0.877355899849624, 0.3688787820601504, -1.4155238220451125, 0.19247425963909773, 0.7396136189323309, 0.730748016180451, 0.8698572297443609, -0.7281640086015038, -1.1011340569924815, 0.3108816107067669, -1.5427824311879696, 1.5087189484962407, 0.4635873878345865]"
pilPpu6CBnGCHPXHDnp5cg,"[0.7571935701552575, 0.7449162718842625, -0.04556443859562462, 0.22187110993648554, 0.5999691235779816, 1.413639447734651, 0.9950988132392379, -0.429246567614679, -0.07749017542695835, 0.33435984558927306, -0.27007325362738177, -0.3007435284897672, 0.017466484883556788, 1.2695479048200422, 0.09291695495412843, -0.8069963040578687, 0.9062374337120677, 0.10528908885673957, 0.4266154582780522, -0.4825097713761467, 0.30202571584333093, 0.23144925053634435, 0.3668992385673959, -1.8213968038743826, -0.9708286715243472, 0.7181799731404377, -0.5069870696753707, -0.6262847422018348, -1.731936601002117, -0.4313322750105857]"
dKncjeWnvdqYiNC8l26fog,"[0.7321070272081217, -0.5651210299555838, -0.2002418743908629, 0.09961791009517766, 0.7211588386675126, -0.36058275899111675, -0.03992680826776651, 0.5007359075634517, 1.055837720755076, -0.3853072870685279, -0.8967461096890863, -0.960722597645939, 0.6397850893972081, -0.30050044851522845, -0.9076835171256344, -0.6689491420368021, 0.322647347893401, -0.6513229786611675, -0.3664562882360406, -0.912059946814721, 0.8344870625380713, 0.5536647372461929, 0.1373934748540609, 0.5018688099746192, 1.383457627074873, 0.09101567512690355, -0.06703090710025379, -0.9380873744035533, 0.5769909998350256, 0.1917962489720812]"
Frbldz6phswVyMNvwherhA,"[0.2894146954134552, -0.7482280903763315, -0.16194993702973204, -0.06247140725272159, 0.5480308769359709, 0.47817970245815306, 0.5645158984225686, 0.432453016186492, 0.21254910370530256, 0.4970181820023412, -1.226031122843263, 0.8105368285389207, 1.0737275174840222, 0.14748236980042145, 0.9377160197085331, -0.10528922525693549, 0.07250628442420695, 0.4322679857885989, -0.0038433394884700932, -0.40547644808849337, 0.010779445546763447, -0.6601405707994851, 0.020046733755121164, 0.11631054271965352, -0.002872557568301535, 0.4534110341730071, 0.47725953081001987, -0.6678074494919817, -0.09963684024230365, 0.14119053143322016]"
hCWX7t0vVzZzurvQnO69dw,"[1.4659442320473772, 0.01477838218274111, -0.5618777041624365, -0.3577777724703892, -0.050542799678511045, -0.7300537674957699, 1.7748910412859558, -0.5805374287309645, 1.062036271607445, 0.43752007922165825, -0.31501211340101526, -1.1668449964128595, 0.4299675249576988, 1.2159181314043994, -1.1577420730964467, -0.3881079481556684, -1.1166608246362097, -0.4975917599323182, 0.8238821404906937, -1.4239921268866327, 0.08288641905245346, 0.27292966230118443, 0.03304051426395939, -0.13629672597292725, -0.4800018402538071, -0.2818918485109983, 0.18999914556683586, -0.5406742188494078, 0.47446686957698814, 0.701611192605753]"
leoEzfEj27czYZEgBJdK5w,"[-0.040579261507964606, -0.17358762813451328, 0.8696242564460176, 0.2981298659646017, 0.6614104776672566, 0.150631047440708, 0.11163796479292035, -1.2337931634902655, 0.23949452294867246, 0.06132932828318584, -0.7527059117061946, -1.7119252525132747, -0.1705076945274336, 1.0376380268460177, -0.6901922354265487, -0.13261944450619467, 1.0047923560920353, -0.2747526615115044, -0.41360084049911505, -0.09194281539823008, 0.30240120788318586, 0.24630753486371681, 0.7342935306442476, -1.0975867761345133, -0.2932373998584071, 0.5251287486123893, -0.522279382099115, -0.37590928175575217, -1.246943442484956, -0.25139437612743365]"
